period,adoption,employed_M,on_ui_M,exhausted_M,reabsorbed_M,exited_M,induced_M,retired_M,population_M,max_cell_resid_M,employment_drop_pct,revenue_lost_B,revenue_lost_pct,transfers_added_B,corp_offset_B,compute_pool_tax_B,saved_bill_B,automation_spend_B,net_saving_B,retained_profit_B,price_reduction_B,survivor_gains_B,offshore_leak_B,fed_deficit_B,fed_debt_B,price_level,productivity_index,fed_deficit_real_B,fed_debt_real_B,fed_deficit_pct_gdp,fed_debt_pct_gdp,state_gap_pct_gdp,headline_deficit,survivor_gain_fed_B,survivor_gain_state_B,survivor_wage_cost_B,survivor_overflow_profit_B,survivor_overflow_price_B,survivor_overflow_corp_tax_B,survivor_market_frac,survivor_slack_prev,W_survivor,W_survivor_mech,W_reab,refuge_capacity,inc_fed_loss_B,payroll_fed_loss_B,transfer_fed_B,ui_outlay_fed_B,ui_tax_fed_B,ubi_outlay_B,ubi_recapture_B,automation_tax_B,ssdi_outlay_B,income_surcharge_fed_B,corp_surcharge_fed_B,excise_surcharge_fed_B,income_surcharge_state_B,corp_surcharge_state_B,cons_surcharge_state_B,state_net_total_B,inc_state_loss_B,cons_state_loss_B,transfer_state_B,state_gap_B,ubi_required_rate,state_rate_hike_B,state_spending_cut_B,state_close_residual_B,n_states_capped,state_balanced,induced_pending_M,standing_withdrawal_B,fed_revenue_B,fed_deficit_abs_B,fed_deficit_abs_pct_gdp,state_fiscal_position_B
10,0.5499999999999999,59.30532824404098,8.191107671323707,34.99788611535606,11.687938248728647,14.790670401035287,18.24749933524178,6.733369984273544,153.9538,1.164153218269348e-16,61.478490141821126,1881.622199224653,52.10257471871659,646.4772619158648,917.0773776112002,46.4231072387036,6189.7476318271465,928.4621447740719,5261.285487053075,4209.02838964246,789.192823057961,263.0642743526535,0.0,1740.4775321732134,11231.261341679932,0.9901703341765256,1.37017264122233,1757.7556831377708,11342.756851042606,2.4450372510929856,15.777768945330514,0.6295570751770614,1740.4775321732134,-254.42654781281368,-31.90761107374876,263.0642743526539,0.0,0.0,0.0,-0.22814882642861573,0.45629765285723145,0.8208610176551401,1.0490098440837559,1.0,0.5710370025017532,839.2909165368835,832.8130752445916,441.50909632378824,77.45145987378297,7.745145987378297,0.0,0.0,0.0,266.23206721863517,0.0,0.0,0.0,0.0,0.0,0.0,448.144478811741,209.51820744317791,79.20195457652082,127.51670571829345,448.144478811741,0.0,224.0722394058705,224.0722394058705,0.0,0,True,3.282737230690939,4312.9445031488885,4027.5150912429935,3573.477532173213,5.020050831220842,3290.9277605941297
11,0.6,49.88551346499263,6.137077548357406,38.80150795920278,13.44206379255673,17.862495057131365,19.67650862043561,8.148633557323478,153.9538,1.164153218269348e-16,67.59708856488594,2046.8926734206182,56.678954203472486,679.4373926773133,1000.4480483031277,50.64338971494937,6752.45196199325,1012.8677942989874,5739.584167694263,4591.667334155411,860.9376251541394,286.9792083847129,0.0,1855.9807097411474,13536.492505088278,0.989533783199569,1.403824699515269,1875.6112638620582,13679.66686424716,2.402295061868031,17.521005972374866,0.6249241665282659,1855.9807097411474,-232.24530308020545,-29.033939203210235,286.9792083847129,0.0,0.0,0.0,-0.25888785787004576,0.5177757157400915,0.8048815977904973,1.063769455660543,1.0,0.5320403663655489,913.6854429684959,905.287072667104,481.7372578177235,58.43573355259057,5.843573355259057,0.0,0.0,0.0,321.52491102836456,0.0,0.0,0.0,0.0,0.0,0.0,482.8079683207713,227.92015778501823,86.58947002554376,139.2644013069991,482.8079683207713,0.0,241.40398416038565,241.40398416038565,0.0,0,True,3.022198496854697,4547.012931804388,3988.517192657531,3688.9807097411476,4.774844962463842,3273.5960158396147
12,0.65,40.72623741978053,6.1370775483574045,40.45879417837976,15.160955710186895,21.093249763531155,20.73721563484163,9.640269744922627,153.9538,1.164153218269348e-16,73.54645522242352,2201.742909865095,60.966794779483905,725.5391424357928,1083.818718995055,54.86367219119517,7315.156292159356,1097.2734438239033,6217.882848335452,4974.306278668362,932.6824272503178,310.89414241677235,0.0,1960.052980920211,16038.00518621202,0.9889270361835691,1.4374767578082082,1981.9995906719016,16217.581883599118,2.3388009385199613,19.137085551580615,0.6106943576415508,1960.052980920211,-192.31910247066318,-23.92390483709685,310.8941424167722,0.0,0.0,0.0,-0.2828349337592002,0.5656698675184004,0.8019361647720056,1.0847710985312058,1.0,0.49304373022934456,983.2720040782094,973.3175078599437,517.5561017567522,58.43573355259055,5.843573355259054,0.0,0.0,0.0,379.6784957435608,0.0,0.0,0.0,0.0,0.0,0.0,511.797851801768,245.15339792694215,93.17324191127915,149.54730712644997,511.797851801768,0.0,255.898925900884,255.898925900884,0.0,0,True,2.653973629258157,4685.731197136244,3978.4173501326927,3793.0529809202108,4.525998000047557,3259.101074099116
13,0.7,31.935186242164978,6.137077548357393,42.03945331943017,16.820863538217452,24.459904131610095,21.36338234616055,11.197932874059356,153.9538,1.164153218269348e-16,79.25664306943709,2347.3334781144927,64.99823289903861,768.747698482534,1167.189389686982,59.08395466744095,7877.860622325459,1181.679093348819,6696.181528976641,5356.945223181313,1004.4272293464961,334.8090764488318,0.0,2048.056448948324,18727.581842608823,0.9883480478325183,1.4711288161011473,2072.2016433783456,18948.367312182247,2.254062617515939,20.611317705413466,0.5917760574783363,2048.056448948324,-144.3261987883816,-17.818172250669686,334.8090764488316,0.0,0.0,0.0,-0.30636883793506553,0.6127376758701311,0.8103624310141551,1.1167312689492206,1.0,0.45404709409314037,1048.743782790991,1037.254248790719,551.1351283663425,58.435733552590435,5.843573355259043,0.0,0.0,0.0,440.27827436898167,0.0,0.0,0.0,0.0,0.0,0.0,537.6917044954943,261.33544653278295,99.36124914844054,159.17683656360114,537.6917044954943,0.0,268.84585224774713,268.84585224774713,0.0,0,True,2.4894830502082956,4778.214321081827,3984.5926873395906,3881.056448948324,4.2714370800354375,3246.154147752253
14,0.75,23.308625643599274,6.137077548357406,43.55713404139287,18.39958331413157,27.9368997923075,21.8044418417186,12.810037818492773,153.9538,1.164153218269348e-16,84.85998679889728,2488.8303129440746,68.91631454805831,810.7980710245147,1250.5600603789094,63.304237143686734,8440.564952491564,1266.0847428737345,7174.48020961783,5739.584167694265,1076.1720314426746,358.72401048089125,0.0,2124.5574237359615,21601.24254004914,0.9877949558097263,1.5047808743940863,2150.808132032215,21868.144206448116,2.157780216517502,21.939032235311828,0.5703974284406391,2124.5574237359615,-87.36105049324378,-10.645776513377376,358.7240104808915,0.0,0.0,0.0,-0.3292327637316323,0.6584655274632646,0.8428003799279411,1.1720331436595735,1.0,0.41505045795693596,1112.3645211049457,1099.4276223138897,583.8121708876125,58.43573355259057,5.843573355259057,0.0,0.0,0.0,502.86419626153497,0.0,0.0,0.0,0.0,0.0,0.0,561.615164416182,277.0381695252395,105.38105179325368,168.55016658431146,561.615164416182,0.0,280.807582208091,280.807582208091,0.0,0,True,2.323213871170344,4833.260413191617,4003.354676965777,3957.5574237359615,4.019443776508023,3234.192417791909
15,0.7999999999999999,14.84833755753716,6.137074214891771,45.02376522769713,19.88336075663334,31.511832463880943,22.07839337793204,14.471036401427616,153.9538,1.164153218269348e-16,90.35532896392479,2626.5243943180712,72.72909703227322,851.7910299995103,1333.9306806227098,67.52451699894016,9003.268933192021,1350.4903399788031,7652.778593213218,6122.222874570575,1147.9167889819826,382.63892966066066,0.0,2190.30809668764,24655.600338338747,0.9872660610486199,1.538432911787527,2218.5590927345506,24973.61279911812,2.053834161935733,23.119356740037606,0.5474624738292071,2190.30809668764,-22.05675869764254,-2.615234467852392,382.6389296606608,0.0,0.0,0.0,-0.35224919502962104,0.7044983900592421,0.9378307342476745,1.2900799292772955,1.0,0.37605389174020243,1174.260639482451,1159.9770443412615,615.6637372419368,58.43570021793422,5.843570021793422,0.0,0.0,0.0,567.2129843498569,0.0,0.0,0.0,0.0,0.0,0.0,583.8404635019793,292.28671049435894,111.24692600012857,177.6915925396394,583.8404635019793,0.0,291.9202317509897,291.9202317509897,0.0,0,True,2.1557486140285307,4854.591781779989,4033.804325122088,4023.30809668764,3.772623415612623,3223.0797682490106
16,0.85,6.907165314381717,5.785551638925795,46.44981493581526,21.260455683144524,35.17379410490699,22.200977515073507,16.17604080775221,153.9538,2.328306436538696e-16,95.51348176246269,2752.8946738319114,76.22832069859055,886.3530670465982,1412.9468838582418,71.52842269525091,9537.123026033456,1430.5684539050183,8106.554572128436,6485.24365770275,1215.9831858192654,405.3277286064215,0.0,2258.33166270148,27900.15601457378,0.9862122671116632,1.570359605948421,2289.9042508520956,28290.21392756089,1.959229346042613,24.20494975371822,0.5263051531976991,2258.33166270148,20.400355257325362,2.25730412775314,299.88172067079114,52.72300396781519,52.72300396781519,11.486816547823933,-0.3754982428720462,0.7509964857440924,1.1245017571279539,1.5,1.0,0.3398661308986657,1231.2120773993065,1215.6671761843809,645.174788890336,55.013116330858004,5.5013116330858,0.0,0.0,0.0,633.1282938883259,0.0,0.0,0.0,0.0,0.0,0.0,606.6526076235415,306.01542024822425,116.72932967766661,186.16516182540406,606.6526076235415,0.0,303.32630381177074,303.32630381177074,0.0,0,True,2.3893223539334554,4925.937452012474,4057.7845364080404,4091.33166270148,3.5494596255933737,3211.6736961882293
17,0.9,1.0465556283750548,3.8742857397306656,47.51754798307966,22.525375296346873,38.89561130939772,22.182143053514785,17.912280989555246,153.9538,1.164153218269348e-16,99.32021448747933,2828.566462575365,78.323690868399,892.3906147003463,1464.3054734594382,74.21423857421513,9895.231809895351,1484.2847714843028,8410.947038411048,6728.75763072884,1261.6420557616573,420.5473519205521,0.0,2330.3383671401084,31346.50062229684,0.9844464411693805,1.5917760000006522,2367.1560683098232,31841.753204025717,1.8849773842770936,25.355736137912043,0.5058786834800024,2330.3383671401084,2.265947569060448,0.15698093426892584,42.41008767255179,189.06863212400017,189.06863212400017,41.14492571620155,-0.39777878097791297,0.7955575619558259,1.102221219022087,1.5,1.0,0.313155450948847,1265.7295757249162,1249.276778949026,664.2733803412082,36.52023763857121,3.652023763857122,0.0,0.0,0.0,700.1210035691589,0.0,0.0,0.0,0.0,0.0,0.0,625.4019358878852,313.56010790142267,120.40181220016437,191.59699672056698,625.4019358878852,0.0,312.7009679439426,312.7009679439426,0.0,0,True,3.2150558220609433,5087.575742623905,4053.37625440883,4163.338367140108,3.367664874686582,3202.2990320560575
18,0.95,0.0009581202353228777,0.9898267681098415,46.817121383606015,23.677379890121383,42.574310148213975,20.26334086656487,19.630862823148604,153.9538,1.7462298274040223e-16,99.99937765730023,2791.45442306523,77.29604950004273,855.4030917707387,1475.1640906577964,74.81167626205664,9974.890168274218,1496.2335252411328,8478.656643033086,6782.9253144264685,1271.7984964549628,423.932832151654,0.0,2318.3411443431532,34918.701791531865,0.9841397551081613,1.5965399009979917,2355.70317356843,35481.446217660574,1.7643962613259874,26.575220407776406,0.46975744579953543,2318.3411443431532,0.0017485401563439606,0.0,0.04338225388650499,211.94472494888376,211.94472494888376,46.094160403618325,-0.413364937791851,0.826729875583702,1.086635062208149,1.5,1.0,0.3068399498436921,1250.243086069287,1232.6178739225293,657.0924519054297,9.024250712981678,0.9024250712981677,0.0,0.0,0.0,766.3375826678515,0.0,0.0,0.0,0.0,0.0,0.0,617.2411710055188,308.5934630734136,119.3613187797781,189.28638915232727,617.2411710055188,0.0,308.6205855027594,308.6205855027594,0.0,0,True,4.575997168960284,4975.824864446133,4096.91314094311,4151.341144343153,3.159418885542429,3206.3794144972403
19,1.0,0.0,0.0009581202353228777,43.566067998840495,24.721714093532125,45.977824599128006,18.465811356016538,21.221423832247503,153.9538,1.164153218269348e-16,100.0,2738.7882916111857,75.83771155613411,828.9161363236433,1475.177680165743,74.81232699586495,9974.976932781992,1496.2465399172988,8478.730392864692,6782.984314291755,1271.8095589297038,423.9365196432343,0.0,2311.1813035069954,38626.631166700136,0.9841394368331964,1.5965450898762654,2348.428705330627,39249.144705545456,1.659379289058752,27.73310413461446,0.43452852698775013,2311.1813035069954,0.0,0.0,0.0,211.96825982161715,211.96825982161715,46.09930250517942,-0.4118604070607037,0.8237208141214074,1.0881395929392963,1.5,1.0,0.3068310924453055,1227.5245329578954,1208.449820969374,643.687247559129,0.009076558978023015,0.0009076558978023014,0.0,0.0,0.0,827.6008427843042,0.0,0.0,0.0,0.0,0.0,0.0,605.210764070809,302.8139376839163,117.17701418135636,185.21981220553633,605.210764070809,0.0,302.6053820354045,302.6053820354045,0.0,0,True,5.548343641540706,4810.523910283522,4142.915863395416,4144.181303506995,2.975434516846071,3212.3946179645955
